ID,Age ,Income,Car,Prop,Biz,Debtmonthly,debtmaturity,family,responsibility,skepticisim,determinism,introvert,informed,cash_p,satisfaction
4644,28,31791,24919,339206,425566,4923,47,2,3,1,4,2,3,5,3
4645,34,29327,50935,773220,484602,2214,218,1,2,4,1,1,1,2,1
4646,33,27948,24542,424850,87467,7334,175,3,2,2,1,4,2,2,2
4647,28,25504,40973,205523,299686,8475,40,5,4,4,4,2,5,1,1
4648,26,22908,57027,810611,868235,3190,148,5,1,3,3,5,4,3,2
4649,24,41843,69596,838589,862770,5848,31,5,5,4,2,1,3,1,3
4650,32,39648,6515,369748,225736,2250,69,1,5,2,2,1,1,4,3
4651,28,33398,25855,547334,843309,9493,42,5,4,1,1,4,3,2,3
4652,27,21653,27966,854554,1186222,230,26,1,2,5,5,2,4,4,2
4653,24,22942,10077,1208273,784229,1265,139,4,4,4,5,1,2,5,4
4654,35,17322,31299,316267,6294,5989,171,4,2,5,4,4,4,5,1
4655,33,44753,46157,1005156,367082,4688,216,4,5,1,3,4,3,2,5
4656,33,8763,87448,757411,628823,8421,27,2,5,2,5,1,1,5,3
4657,34,29440,19574,511215,851792,2625,137,5,5,1,4,1,5,4,2
4658,33,23065,67737,346027,221726,2442,31,3,3,3,3,1,5,1,2
4659,24,30789,67391,326765,302659,6017,223,1,2,3,1,5,5,1,4
4660,33,43353,29021,249209,1075009,8008,87,3,5,3,4,1,5,4,4
4661,29,44874,60199,52054,540975,7446,33,3,3,2,1,2,3,2,5
4662,26,44599,1347,993309,806421,2406,56,3,5,1,1,4,2,4,1
4663,25,23941,17299,958920,1083240,516,134,4,2,2,1,3,5,4,2
4664,31,38897,58018,327574,182947,794,20,1,4,1,3,1,2,4,1
4665,27,17697,65338,449750,664217,6837,104,3,3,1,4,4,5,1,4
4666,29,34023,31253,940352,346519,869,93,2,1,5,3,3,5,1,4
4667,35,11661,21750,488562,1080071,3618,149,4,5,3,5,5,3,2,5
4668,31,31988,46288,923043,328382,3644,126,2,1,2,2,3,5,2,3
4669,33,39682,81435,951110,877298,8048,101,4,3,2,3,4,3,2,1
4670,34,13573,44148,84323,99382,6479,1,1,1,2,4,4,3,5,1
4671,33,16787,89410,144090,5969,3594,123,3,3,3,2,5,5,1,3
4672,25,28302,38672,156063,389998,3228,114,1,1,2,4,3,1,1,5
4673,35,44873,45772,1109614,589308,6381,139,5,3,1,5,1,1,4,5
4674,25,9051,51879,131017,997787,2318,158,4,1,2,5,5,1,2,1
4675,29,36830,65919,1080526,53404,8915,10,1,4,3,4,4,2,1,2
4676,29,29034,36727,225198,337668,8450,140,3,4,3,3,3,1,1,5
4677,29,36203,899,835964,174020,1418,204,3,5,2,1,4,5,2,5
4678,35,29936,42940,487109,317749,3837,121,4,2,3,1,5,2,4,2
4679,28,20990,17903,456553,502034,6875,105,1,5,1,5,1,4,4,4
4680,31,23404,27870,538484,1087652,3028,82,2,1,2,1,5,2,1,1
4681,28,41210,26824,1078214,454966,1833,194,5,2,3,3,3,2,5,1
4682,25,34100,80193,90745,779465,9515,65,4,2,2,2,3,5,3,1
4683,33,12885,4751,1152596,662009,7017,216,2,5,3,4,3,2,4,1
4684,24,28703,78682,416078,428123,724,24,5,3,4,5,2,2,5,1
4685,24,23079,11129,1096652,435318,355,159,3,2,4,5,2,1,5,5
4686,34,38600,26114,420391,1227246,6712,141,2,2,2,5,3,3,4,1
4687,29,29789,60178,299626,967930,9275,23,2,3,5,2,3,3,4,2
4688,31,43168,62797,813666,927482,7537,63,4,1,1,2,2,4,4,2
4689,28,32978,39661,763979,606262,4166,19,1,2,3,5,1,4,5,2
4690,30,11788,12582,930366,441228,4377,24,1,3,2,2,5,2,1,4
4691,25,22364,51946,368871,334341,8018,201,3,4,3,5,1,1,1,3
4692,29,31974,12534,379230,28312,2937,63,3,5,2,5,2,5,2,2
4693,33,35327,33655,239083,1084436,2883,66,3,5,5,2,3,3,4,2
4694,34,31098,18956,606296,664832,437,18,1,5,4,1,3,1,5,5
4695,24,21130,18752,929888,101230,1509,146,1,1,3,5,4,4,4,5
4696,33,11092,7667,388614,1232113,5887,125,1,3,3,4,4,5,5,3
4697,27,38124,67850,118855,1111895,5137,148,1,1,2,3,2,5,1,2
4698,34,29673,45587,988681,559813,2080,104,1,2,4,3,1,2,2,4
4699,35,30158,9224,770958,734392,7988,174,3,5,4,4,1,5,5,5
4700,27,33470,9436,1067320,1027689,7580,171,4,1,5,4,4,2,1,4
4701,28,10740,11344,315279,296613,7732,125,4,4,2,2,2,2,4,4
4702,35,24146,18235,591643,1213422,8170,24,3,2,2,4,3,5,3,1
4703,27,11364,56396,359198,1015481,1994,120,2,2,5,5,2,1,2,3
4704,26,10505,75996,765609,587570,4442,159,2,2,2,4,1,2,3,1
4705,34,40540,256,65174,347910,295,63,5,3,3,4,4,5,5,1
4706,29,11809,14762,300600,609709,4652,230,4,1,1,1,3,1,4,3
4707,33,19228,60511,872700,407959,4629,180,5,4,3,3,4,5,2,3
4708,34,44204,7270,973334,686926,8903,52,5,1,3,3,5,5,5,4
4709,30,34047,57574,1148381,250930,6986,42,5,4,4,3,1,5,4,2
4710,29,41259,49351,1080738,979888,1686,224,1,1,5,4,5,1,3,2
4711,25,25509,48055,349890,99432,8521,207,3,2,2,3,1,1,5,1
4712,32,10184,37921,1192491,1234325,6539,105,1,3,5,1,5,2,2,2
4713,28,26211,59035,251821,936701,2830,92,4,2,3,4,4,2,3,5
4714,27,44841,36388,501448,273204,1905,212,3,2,4,1,2,4,4,1
4715,33,27492,75880,230021,227743,9057,171,4,3,2,2,5,5,2,1
4716,31,12063,55234,448394,221083,9095,224,4,4,5,5,3,1,4,2
4717,29,16791,70836,317263,1231474,752,17,1,3,4,4,4,2,4,3
4718,24,19266,89341,340823,997094,2194,185,5,1,4,1,4,4,5,2
4719,30,21961,75229,262718,232976,9907,36,2,2,1,1,4,1,4,5
4720,24,26153,36379,418965,1129397,9783,227,2,1,3,3,4,1,3,4
4721,25,34868,36906,713026,1211005,6989,38,2,2,4,5,2,1,2,5
4722,33,11289,12397,320415,711081,1039,79,1,2,1,4,3,2,5,5
4723,33,36313,66178,177476,269429,5613,106,5,1,4,3,1,5,5,2
4724,31,12276,76824,573403,584349,4280,9,1,4,3,4,3,2,1,2
4725,25,29476,32219,737625,216607,5889,33,4,3,1,1,1,1,5,3
4726,35,37357,18203,463319,96820,7690,34,5,1,1,4,1,5,4,5
4727,29,40364,70099,611877,103948,3723,60,2,1,2,2,1,4,4,5
4728,29,35784,84393,1186844,554549,6504,188,2,2,3,3,4,1,2,3
4729,25,19172,66475,567947,482332,504,217,1,5,5,2,1,2,4,1
4730,29,41563,4671,70986,191072,6434,231,5,5,2,5,2,5,4,1
4731,29,24081,78793,1180408,1135348,6064,131,1,4,2,1,3,2,4,2
4732,31,21929,64260,899939,1027524,437,204,3,3,4,2,1,5,1,3
4733,24,18861,89761,41403,213213,5820,142,4,1,2,5,4,1,2,2
4734,28,40661,56499,1030305,1022956,1523,225,1,2,3,5,5,3,1,5
4735,30,11362,65523,649376,694988,8009,28,1,5,4,5,1,5,5,5
4736,29,12378,56359,194617,641551,8707,51,5,2,2,1,5,5,4,5
4737,34,10788,29168,1104522,442191,5414,222,5,4,2,4,2,1,2,2
4738,31,29127,43049,701818,750563,4999,93,3,3,2,3,2,5,1,1
4739,28,11809,16074,191060,450478,1261,60,4,3,4,4,3,3,3,3
4740,30,42238,43450,848074,196715,9660,17,3,5,1,4,3,1,1,3
4741,24,31714,81229,914697,1105640,9824,207,2,2,3,3,3,5,3,2
4742,25,14317,39780,432154,526459,8228,18,1,5,1,3,2,4,4,2
4743,29,39780,37256,517163,226632,8168,154,1,2,3,5,2,4,4,3
4744,33,25733,44074,499360,1017787,4516,120,2,5,4,4,2,4,5,4
4745,32,30860,81838,88084,114577,3497,134,2,2,3,3,4,1,2,3
4746,30,33456,74824,150993,1224101,5701,27,2,2,3,5,3,1,4,2
4747,35,31777,15695,510825,1184805,2706,17,4,3,1,5,4,4,4,5
4748,24,39652,58186,686722,202781,3867,10,4,2,4,3,2,2,4,4
4749,29,33993,23751,903263,1229120,4709,18,5,1,4,3,3,2,4,3
4750,24,30029,75365,815851,171820,3824,58,1,5,3,4,5,3,5,4
4751,34,22691,2665,699782,556607,1919,19,3,4,4,1,5,4,1,3
4752,32,11017,46805,511835,540226,272,1,4,3,1,4,3,4,3,1
4753,32,25942,67563,242335,478067,5465,228,4,2,5,4,2,2,1,1
4754,30,9136,71632,445383,236093,5530,108,3,4,1,4,1,3,4,2
4755,35,40016,79096,762909,43593,1661,137,5,1,1,4,3,2,3,1
4756,27,42484,18998,716605,818966,3386,2,1,1,3,5,1,2,4,4
4757,24,41576,85840,1197428,331953,9549,214,3,1,3,2,3,4,4,5
4758,30,14668,37817,582019,68279,8981,16,1,3,4,3,4,2,1,4
4759,29,39610,18505,563612,535499,748,196,3,1,3,1,5,4,1,2
4760,24,32477,63597,25645,185814,1326,154,1,5,1,4,1,3,3,4
4761,35,17592,72589,1134356,713281,6400,38,1,3,3,2,2,3,5,5
4762,30,27671,45524,1237303,167571,3310,114,4,2,3,2,3,4,2,3
4763,28,30246,43968,807961,864113,3488,183,4,4,1,2,2,2,2,3
4764,34,22117,41635,497186,111968,3697,161,4,3,3,3,1,1,4,4
4765,32,15800,45976,29495,973188,2955,161,3,1,4,4,5,2,1,2
4766,34,29361,26876,1150223,47405,3962,151,5,3,5,1,2,2,2,1
4767,30,28255,10392,1028808,170490,8953,229,1,2,3,1,5,3,5,5
4768,35,40062,19623,846297,797069,1568,118,5,4,2,4,5,5,5,4
4769,34,18591,66883,46055,409367,9871,141,3,1,1,4,1,3,3,1
4770,35,10265,51645,882007,141053,3307,186,4,2,3,1,5,2,1,5
4771,24,10324,48429,810821,976650,6188,0,1,5,2,2,1,5,4,5
4772,29,42666,66402,119168,1189139,5605,216,3,1,5,5,2,5,4,5
4773,27,31007,13893,272808,763232,1612,211,5,5,5,2,1,3,3,3
4774,30,26218,11722,181631,1242529,1589,194,2,1,5,1,1,1,2,5
4775,32,14465,27272,187258,982179,5780,23,4,5,2,2,3,2,1,5
4776,32,12956,56517,1218960,801327,573,81,3,5,3,3,5,1,4,5
4777,24,24378,40396,1024525,223202,3263,212,5,4,3,1,3,1,2,4
4778,31,18039,86656,417674,626498,6451,48,4,1,2,5,2,2,4,5
4779,31,30403,55576,802833,695943,9409,113,1,3,3,4,1,2,3,4
4780,33,18233,39704,123628,1181644,1002,111,2,1,4,5,4,3,2,3
4781,32,32990,84176,1142632,957503,2093,94,2,1,4,3,1,4,5,3
4782,35,18643,59068,772596,202870,6006,230,1,3,3,3,1,3,4,3
4783,35,17565,37450,111897,397275,9221,214,5,4,4,4,1,4,5,3
4784,31,29262,194,335358,79550,1937,100,5,4,2,2,2,5,1,5
4785,34,24226,64430,965544,241091,689,76,4,5,5,2,2,4,4,4
4786,29,23673,37865,478170,28308,7473,40,1,2,2,4,4,4,3,1
4787,34,30150,42951,468913,477521,8343,127,5,5,4,5,1,1,3,1
4788,24,12545,8733,1034846,328790,4532,219,2,5,4,4,4,2,1,2
4789,33,33584,50645,422336,645510,1922,233,3,3,5,5,4,1,3,5
4790,33,13279,52026,1198481,70380,2492,172,2,5,3,2,4,4,5,3
4791,29,36475,2903,297387,1114326,8891,3,4,5,1,5,3,2,4,1
4792,30,36402,16588,369546,980240,1873,112,3,4,3,4,5,5,5,4
4793,34,15218,63496,1207554,903304,9568,118,4,4,3,2,3,3,2,5
4794,34,36442,75989,629014,256829,3399,236,2,3,3,2,1,3,2,1
4795,28,43465,48396,59692,250078,7381,216,3,3,4,3,2,1,1,2
4796,28,28786,69965,939615,168021,6147,168,5,5,4,4,1,4,4,2
4797,24,27937,28464,862738,795165,6434,181,3,3,3,1,1,1,4,5
4798,25,18607,55911,187606,344996,7347,122,2,1,3,4,2,4,4,5
4799,34,41915,14252,1211397,437758,5192,82,1,4,4,1,2,1,4,5
4800,31,19610,16437,908478,1244506,4590,227,1,3,4,5,5,1,4,2
4801,29,20084,72208,673824,1091795,2658,108,3,3,4,2,3,3,4,4
4802,35,13168,68060,223571,631082,6465,87,1,3,3,1,4,1,3,3
4803,29,9929,75547,458173,691430,3134,120,5,3,1,5,1,1,5,4
4804,29,33281,37228,1130657,368448,3336,105,5,5,5,5,2,5,3,4
4805,26,39416,69120,610033,6992,2734,233,4,2,1,4,2,1,1,1
4806,35,17415,47837,274014,262528,8682,172,1,3,3,1,2,4,4,2
4807,25,27275,5369,572383,179257,8343,45,2,4,3,5,4,3,5,1
4808,28,26479,23930,790035,1096223,2858,69,1,2,3,5,4,4,2,1
4809,27,17321,77688,1047730,407111,4666,54,1,5,4,4,2,3,3,2
4810,28,25873,3207,822666,213885,7286,200,4,3,1,2,3,1,5,4
4811,28,44796,31144,492778,1098246,2934,196,2,3,5,5,2,4,1,4
4812,35,34166,25787,565457,91212,5670,125,1,5,1,3,5,5,5,4
4813,28,24128,35242,403851,1182357,3219,219,1,4,2,3,3,2,4,4
4814,31,35526,5976,1008487,106012,8887,166,4,2,5,2,4,4,3,3
4815,30,32576,27306,1004122,79330,1120,220,1,3,1,5,1,5,4,1
4816,25,25469,4749,407312,325807,4945,126,5,3,2,3,4,5,5,3
4817,28,15638,14226,854035,827129,8696,195,3,3,1,2,5,1,2,5
4818,27,28725,34356,331287,659376,8473,62,4,5,2,2,2,2,5,5
4819,33,19761,66032,112802,58113,1691,59,1,4,5,1,1,3,3,5
4820,28,33660,59054,1020401,1063912,7003,86,2,2,4,2,1,2,1,1
4821,32,34305,76493,156203,885214,2123,28,4,5,3,1,4,2,2,2
4822,32,14630,59016,163180,1022381,9843,124,2,3,1,3,1,1,1,2
4823,32,25161,3321,1083728,351986,3062,155,2,3,1,4,3,1,5,3
4824,35,30477,33542,786367,876278,6519,84,5,3,4,4,4,1,3,2
4825,35,18150,30240,1090839,613886,1141,125,2,1,3,2,5,4,1,5
4826,35,36290,85159,1240698,10021,1459,183,1,2,4,5,4,2,5,3
4827,32,32367,71829,170998,679173,8930,198,1,5,2,4,1,5,5,1
4828,34,25486,60954,411387,886025,632,156,1,5,1,4,1,5,5,2
4829,24,36853,40244,151904,46937,6925,43,5,2,1,5,5,3,3,2
4830,27,29230,50485,895219,409430,4020,103,4,5,2,2,3,2,1,4
4831,27,20512,45113,213071,474770,1652,173,1,1,1,4,1,5,2,5
4832,33,18249,58429,63692,685737,9150,19,1,5,4,5,5,3,5,3
4833,30,44170,13916,188623,464384,5497,109,1,5,2,4,3,5,4,1
4834,31,19900,60421,1123744,1055724,2188,36,3,5,5,1,5,5,1,3
4835,24,37396,73935,703613,277386,7133,57,5,2,5,2,2,3,2,4
4836,24,8934,77450,942593,462493,1864,18,3,3,2,1,2,4,2,2
4837,26,10248,85388,1219402,875379,5907,59,1,5,5,1,5,1,1,3
4838,26,42359,7179,462078,819641,6103,17,1,5,1,5,5,2,2,2
4839,33,42890,65923,934889,49293,9398,194,3,2,1,1,3,3,1,5
4840,26,20371,41902,373352,434954,437,149,3,1,5,2,1,4,4,3
4841,33,10661,69961,17785,942534,197,14,3,5,2,4,2,3,3,4
4842,35,39530,62301,416984,815215,6602,113,5,3,4,2,1,5,2,5
4843,34,11653,16903,1168693,282994,972,79,2,4,4,2,5,1,1,2
4844,27,25652,80997,964325,475497,6911,22,3,1,5,3,2,4,3,5
4845,33,39946,51439,629452,32742,1175,159,3,4,1,3,4,4,1,3
4846,30,40819,86569,114190,585315,2498,180,3,5,2,4,3,5,1,5
4847,25,31629,28847,433808,267540,3363,70,2,3,5,4,3,2,4,1
4848,27,9018,15300,664766,99416,8343,87,1,1,4,4,5,4,3,4
4849,30,34583,59266,460923,186654,5267,229,2,5,4,5,5,4,3,2
4850,24,19717,79601,143399,1216796,265,25,3,3,3,2,1,4,2,3
4851,27,22409,40278,987286,131299,2691,235,3,5,4,2,4,2,5,5
4852,24,17533,13376,21439,1039847,7148,64,5,1,4,1,4,3,1,4
4853,28,33135,21292,1225392,774495,9811,152,4,4,1,2,1,2,3,3
4854,28,23740,64868,334513,1037171,8676,123,5,4,1,4,3,1,1,5
4855,26,10186,66303,26423,801251,1587,145,5,3,2,1,2,2,2,3
4856,33,33010,45525,633968,493323,4849,198,2,4,3,2,4,1,3,3
4857,25,29547,49215,837010,925655,6095,91,2,1,2,5,4,5,4,2
4858,25,9383,21076,749493,1089494,5799,52,2,4,5,5,1,1,4,5
4859,27,15828,18744,153892,291957,7040,14,2,2,4,2,3,3,2,4
4860,28,24587,48673,1129149,995081,3669,115,3,4,2,4,2,3,5,3
4861,34,19630,65679,552740,530219,939,126,1,1,3,4,5,2,5,1
4862,27,35013,32938,979475,428925,6387,194,2,4,5,5,5,4,5,1
4863,35,11006,85174,557632,1180762,8786,148,4,5,4,2,5,1,5,3
4864,35,16768,26461,1183677,677286,9059,31,3,4,1,4,3,5,4,1
4865,31,23318,46857,1207176,564316,4669,188,4,5,4,4,2,2,5,2
4866,31,34225,35037,954846,877734,293,158,1,4,3,2,5,3,1,5
4867,31,35599,35088,901555,998477,4452,103,4,2,4,1,4,3,2,4
4868,35,27454,72398,26293,832139,1206,30,1,3,2,5,4,2,5,2
4869,28,23663,44190,1040177,803797,9115,12,3,5,2,3,2,4,5,2
4870,32,17296,42886,1047932,625526,3063,99,2,4,1,1,5,2,2,2
4871,29,13158,79361,815372,618660,532,3,5,4,4,2,5,5,2,3
4872,32,22775,17792,1241660,737960,4140,45,2,2,5,1,4,4,1,4
4873,30,25366,67877,920540,1102280,5755,14,2,1,2,4,3,4,5,1
4874,31,31942,22214,714227,163027,6227,7,5,3,4,1,5,1,5,1
4875,35,24713,30902,1144089,675184,1248,202,5,4,1,1,5,5,2,2
4876,30,33931,3089,483034,835346,8912,142,4,3,1,5,1,3,3,2
4877,32,39472,32436,373837,260140,7959,165,3,2,2,3,1,3,5,4
4878,31,23511,81548,363212,285917,1123,140,3,3,3,3,4,2,5,3
4879,26,26211,14500,874748,244947,7192,91,3,3,3,5,3,1,3,4
4880,25,20151,89416,980228,818077,2406,28,1,4,3,4,1,2,5,3
4881,33,44578,17678,1244560,1247197,5074,229,5,2,3,4,5,1,4,3
4882,33,17464,74506,617628,61051,6987,118,4,5,4,4,4,4,2,4
4883,28,38433,2750,945796,1048088,1199,156,2,5,3,5,4,2,1,1
4884,26,43457,27525,1079378,1072853,9627,62,2,1,3,1,3,4,3,2
4885,34,43618,52370,271167,25016,8250,136,2,3,5,1,2,3,1,1
4886,28,32920,76269,664683,324707,929,148,4,4,4,3,1,4,3,5
4887,32,36981,38147,394722,1039930,9936,83,1,2,4,3,1,1,4,3
4888,32,27304,19674,1161714,300940,3298,65,4,5,5,1,5,3,3,1
4889,24,27422,49506,209615,253121,3494,32,3,4,1,5,1,5,4,4
4890,25,11776,41473,339371,98162,7667,131,5,4,4,5,2,2,1,3
4891,29,30264,40747,257771,1234477,4469,148,4,5,1,5,1,1,2,2
4892,28,21307,75786,1093520,190325,850,142,1,2,4,3,5,5,2,2
4893,26,30941,38104,752525,1099444,4508,85,5,3,5,5,1,5,4,1
4894,35,30127,42563,829590,704851,9973,221,5,2,5,2,5,4,5,3
4895,34,34123,63664,684483,797257,5004,195,1,3,3,5,5,5,2,4
4896,29,42724,84460,506037,679212,2907,204,3,1,3,1,3,4,5,2
4897,35,21344,56685,1091962,485978,5550,102,1,4,1,1,3,4,4,5
4898,31,27128,50835,775907,855046,8676,124,5,3,2,2,1,2,3,4
4899,35,19561,3213,351707,1141997,8332,22,5,2,5,2,2,4,4,5
4900,24,13953,47265,1218730,1100943,8946,87,4,4,2,1,1,4,5,2
4901,26,39136,33612,688466,1242653,6389,206,1,5,3,3,1,5,1,4
4902,25,38901,32628,716087,946529,5781,218,1,4,2,3,5,5,2,2
4903,34,19055,74157,474496,298023,1021,150,5,1,2,1,5,1,4,1
4904,27,14873,57154,204964,739860,1303,35,2,4,5,5,5,3,1,2
4905,30,42543,5058,1001022,613579,9121,35,1,3,1,4,5,4,5,4
4906,25,31362,88309,433975,1184008,7528,156,2,4,4,5,5,1,4,2
4907,33,37703,68574,1191300,1071387,8833,209,5,4,4,1,5,4,3,4
4908,31,21394,3293,728160,1045278,7092,131,3,2,1,4,5,2,1,4
4909,31,10202,11649,405012,36035,1938,17,1,5,1,3,1,2,4,5
4910,29,31035,89454,906421,366497,6263,13,4,1,5,3,2,2,5,1
4911,29,13590,41379,243781,175850,950,235,3,5,5,3,5,3,5,5
4912,28,43715,24832,941197,470592,162,103,2,2,4,1,3,1,1,1
4913,33,18134,34111,99196,404291,5780,64,1,4,2,4,4,3,5,3
4914,24,18048,16020,868556,1069512,312,202,5,1,5,1,5,1,3,5
4915,33,44667,47404,275414,479970,8912,174,3,1,3,4,3,1,2,3
4916,29,18502,82478,1153065,74305,6196,68,3,4,4,1,5,3,3,3
4917,25,24417,18104,103097,870682,6346,135,2,3,2,1,4,2,4,3
4918,27,20678,78790,776939,1011403,9488,28,2,4,4,4,2,4,2,3
4919,32,13964,80671,914122,513559,1756,28,4,4,3,3,3,3,5,1
4920,30,30186,71301,1090735,734644,6614,223,2,3,3,2,5,3,1,3
4921,30,19047,22208,625533,94364,5988,83,1,1,4,5,4,3,5,1
4922,24,19351,75739,253057,1165227,277,199,2,3,1,3,4,5,5,3
4923,35,26488,5916,494450,484461,1188,92,2,1,3,2,3,5,1,2
4924,26,12580,42322,11276,627543,4255,138,2,2,4,1,4,3,1,1
4925,33,17582,55933,62762,281784,6894,136,1,4,3,5,2,4,5,4
4926,26,33109,57009,805594,1163892,2214,156,4,5,3,2,2,4,4,5
4927,35,31918,86389,885693,580538,2445,52,1,2,3,2,2,2,5,5
4928,35,21605,14728,1045564,446486,6113,170,3,1,4,2,2,1,2,5
4929,31,9381,11103,659004,954642,6684,140,5,1,2,4,3,4,4,5
4930,28,11440,84326,886842,238935,538,224,2,4,4,1,3,2,1,1
4931,24,18772,25599,92587,1157053,5357,219,3,3,3,1,4,2,4,5
4932,27,44648,52763,647912,270022,9925,166,3,1,4,4,5,3,1,4
4933,29,18537,26036,365699,1084973,2941,209,1,3,2,3,5,4,1,3
4934,34,22276,87568,248538,479820,9873,5,1,3,1,2,4,3,1,1
4935,25,39097,33199,904244,1158583,969,43,2,3,3,1,5,5,5,5
4936,32,30377,37991,606614,1076501,8968,181,5,3,1,3,3,2,2,1
4937,24,28942,48935,806240,563663,2278,41,4,4,5,1,5,4,5,1
4938,28,18753,62496,913498,996630,3487,11,3,2,3,4,2,5,2,2
4939,35,42875,79178,881795,956273,5494,212,3,3,2,1,3,2,1,5
4940,31,29601,53748,33073,650730,4048,178,1,2,2,3,1,4,1,3
4941,25,43415,43717,370653,563769,769,154,3,5,1,2,5,3,5,5
4942,34,14191,81836,94431,500295,9019,24,5,4,5,4,4,5,2,2
4943,28,14818,40891,420901,1158193,2334,147,2,4,1,3,5,3,3,1
4944,30,40965,36399,1132467,13466,1057,123,4,3,3,4,5,4,1,1
4945,27,32002,68595,499325,588053,3017,23,2,1,3,4,3,4,2,4
4946,31,10250,22198,863038,326349,7118,79,2,2,3,4,5,5,3,1
4947,27,42686,87050,220556,579743,2905,41,2,3,2,2,3,3,1,5
4948,33,18814,35543,988565,625391,856,193,3,3,2,2,2,1,5,1
4949,32,25952,49806,1029453,656093,5086,80,4,4,2,3,4,3,5,3
4950,33,22295,24667,68981,1214699,7000,142,2,1,2,2,4,3,5,4
4951,33,25513,55921,696817,423332,9839,235,4,5,2,3,1,5,2,1
4952,29,38382,19462,1167294,481906,7856,190,5,3,5,5,1,4,4,1
4953,30,31154,32021,914887,1249429,7640,33,4,4,2,2,2,2,2,1
4954,33,19587,78840,145130,546918,9807,138,1,2,3,1,1,3,2,1
4955,25,9511,47551,422261,650683,5500,210,3,4,2,4,1,1,5,1
4956,30,10526,6270,19571,782975,1198,237,5,4,1,4,4,3,1,2
4957,33,15030,28911,985782,750561,4550,152,3,5,2,1,2,4,3,5
4958,24,26020,60307,195288,642524,8506,228,2,1,4,4,4,1,1,3
4959,35,43754,9469,38005,165062,1116,199,3,4,4,3,1,4,2,1
4960,24,27456,8487,303551,1010606,3541,33,4,1,5,1,3,5,5,1
4961,25,23782,79870,694252,481681,889,189,5,1,3,1,3,1,2,4
4962,35,32598,2894,630210,986218,4861,27,3,3,5,3,1,3,2,1
4963,25,26211,54696,171035,194759,5565,123,2,2,3,3,2,4,5,1
4964,34,44762,3571,338876,166685,8399,35,4,4,5,1,5,3,5,3
4965,35,18192,73961,753856,13193,2724,90,1,1,4,1,4,1,1,3
4966,26,37233,6134,671888,859343,5399,13,2,5,1,3,5,3,1,2
4967,34,11514,66278,899710,556359,5467,5,1,2,1,4,2,3,1,3
4968,32,27986,86949,110647,277285,2327,229,2,1,2,1,1,3,3,4
4969,29,40308,59507,612572,1178384,2001,177,2,3,4,4,5,5,3,5
4970,28,38362,75286,14709,50305,8103,93,3,2,2,1,3,3,4,5
4971,34,18259,69259,855299,618665,1703,216,2,5,3,1,1,3,4,1
4972,31,36182,24488,753740,580916,359,160,4,2,1,4,2,3,5,4
4973,33,8471,64677,917249,90804,319,160,3,1,2,2,1,4,4,3
4974,34,14838,70521,262452,345336,3185,215,2,5,1,4,3,4,4,5
4975,34,25614,12718,1091902,1168182,4095,87,1,5,5,2,2,2,1,4
4976,30,44598,25618,745148,726703,8712,144,4,3,3,5,3,5,2,1
4977,34,13600,84863,416957,1018058,2686,129,4,3,5,4,2,3,1,5
4978,31,43584,43780,767937,811752,7711,226,1,5,1,5,3,3,4,5
4979,26,12659,1502,108585,757311,7735,218,3,2,5,2,5,3,1,1
4980,27,35378,13845,1249681,640474,8778,161,1,4,1,4,4,5,5,3
4981,29,17904,66968,776800,1051981,621,13,3,3,3,4,4,4,5,2
4982,29,33843,19626,530561,721541,2630,89,4,2,1,5,5,5,3,4
4983,24,40554,62615,954893,650317,3895,202,3,5,5,3,1,3,2,2
4984,24,43945,29155,47970,28805,9003,50,4,5,5,4,4,1,1,2
4985,30,32781,42384,370830,1065312,7179,4,3,1,5,2,5,3,3,3
4986,24,16247,38973,1231811,1130293,9460,11,1,2,4,3,2,5,2,3
4987,29,32896,80622,243129,573401,9814,147,4,1,3,5,2,4,1,2
4988,35,28326,58627,521874,770072,6518,46,3,5,3,1,2,2,1,3
4989,31,43159,4623,313016,126680,5845,45,1,1,5,2,5,1,1,1
4990,25,31115,44226,884251,658228,57,153,2,2,3,4,4,4,2,4
4991,27,23845,4961,1067266,656393,5646,195,2,2,4,4,3,5,3,1
4992,34,29868,40059,1213436,960739,9702,210,3,3,3,3,4,4,3,1
4993,34,14027,35063,318957,175660,6922,120,5,5,2,4,3,3,2,4
4994,31,13301,12329,526476,1246758,9518,119,2,1,1,3,1,1,4,2
4995,29,36608,89951,17887,899803,9695,175,3,5,2,3,4,4,4,1
4996,27,26720,65406,705066,363577,5744,101,1,5,4,5,4,2,4,3
4997,29,36902,43652,727525,1195987,2649,233,1,4,2,5,2,1,3,2
4998,27,38537,76830,624343,1041358,2090,107,4,1,5,1,4,3,5,2
4999,28,44043,87647,1032809,127248,3710,104,3,2,1,1,2,1,1,2
5000,35,43582,27952,518332,842611,6222,43,2,1,3,2,1,3,2,5
5001,26,31968,18512,684807,685184,6760,93,1,3,3,2,4,3,3,4
5002,27,15446,77260,805316,857223,6305,104,1,5,2,5,5,5,4,2
5003,32,30904,34953,952616,113275,3919,134,2,5,1,2,4,2,1,5
5004,31,20278,33259,353164,574752,5181,60,2,2,2,2,1,2,5,2
5005,27,42642,1549,742341,293064,2166,131,2,5,3,2,4,1,2,3
5006,29,28330,68746,986927,768681,8749,98,2,2,2,3,5,5,1,5
